id,MoE-Inner-Warp,MoE-Inner-Weft,SM-Inner,MoE-Outer-Warp,MoE-Outer-Weft,SM-Outer,Friction Coefficient,Axial Load,Pre-strain,sample,Bunching (mm),image-front,image-s1,image-s2
127,100,340,3.88,150,250,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1125,0.947852315,sample-1125_FrontView.jpg,sample-1125_SideView_1.jpg,sample-1125_SideView_2.jpg
128,100,340,3.88,150,250,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1126,12.66360151,sample-1126_FrontView.jpg,sample-1126_SideView_1.jpg,sample-1126_SideView_2.jpg
129,100,340,3.88,150,250,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1127,0.580917967,sample-1127_FrontView.jpg,sample-1127_SideView_1.jpg,sample-1127_SideView_2.jpg
130,100,340,3.88,150,250,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1128,0.990621537,sample-1128_FrontView.jpg,sample-1128_SideView_1.jpg,sample-1128_SideView_2.jpg
131,100,340,3.88,150,250,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1129,16.44540087,sample-1129_FrontView.jpg,sample-1129_SideView_1.jpg,sample-1129_SideView_2.jpg
132,100,340,3.88,150,250,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1130,0.651718371,sample-1130_FrontView.jpg,sample-1130_SideView_1.jpg,sample-1130_SideView_2.jpg
133,100,340,3.88,150,250,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-1131,0.759895072,sample-1131_FrontView.jpg,sample-1131_SideView_1.jpg,sample-1131_SideView_2.jpg
134,100,340,3.88,150,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1132,9.966341244,sample-1132_FrontView.jpg,sample-1132_SideView_1.jpg,sample-1132_SideView_2.jpg
135,100,340,3.88,150,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1133,0.515012892,sample-1133_FrontView.jpg,sample-1133_SideView_1.jpg,sample-1133_SideView_2.jpg
136,100,340,3.88,150,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1134,0.785238742,sample-1134_FrontView.jpg,sample-1134_SideView_1.jpg,sample-1134_SideView_2.jpg
137,100,340,3.88,150,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1135,7.627327566,sample-1135_FrontView.jpg,sample-1135_SideView_1.jpg,sample-1135_SideView_2.jpg
138,100,340,3.88,150,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1136,0.525466905,sample-1136_FrontView.jpg,sample-1136_SideView_1.jpg,sample-1136_SideView_2.jpg
139,100,340,3.88,150,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1137,0.702744711,sample-1137_FrontView.jpg,sample-1137_SideView_1.jpg,sample-1137_SideView_2.jpg
140,100,340,3.88,150,70,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-1138,10.09903941,sample-1138_FrontView.jpg,sample-1138_SideView_1.jpg,sample-1138_SideView_2.jpg
141,100,340,3.88,150,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1139,0.561241198,sample-1139_FrontView.jpg,sample-1139_SideView_1.jpg,sample-1139_SideView_2.jpg
142,100,340,3.88,150,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1140,0.507999941,sample-1140_FrontView.jpg,sample-1140_SideView_1.jpg,sample-1140_SideView_2.jpg
143,100,340,3.88,150,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1141,7.999385224,sample-1141_FrontView.jpg,sample-1141_SideView_1.jpg,sample-1141_SideView_2.jpg
144,100,340,3.88,150,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1142,0.578492952,sample-1142_FrontView.jpg,sample-1142_SideView_1.jpg,sample-1142_SideView_2.jpg
145,100,340,3.88,150,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1143,0.526713456,sample-1143_FrontView.jpg,sample-1143_SideView_1.jpg,sample-1143_SideView_2.jpg
146,100,340,3.88,150,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1144,17.67392456,sample-1144_FrontView.jpg,sample-1144_SideView_1.jpg,sample-1144_SideView_2.jpg
147,100,340,3.88,150,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1145,0.588052868,sample-1145_FrontView.jpg,sample-1145_SideView_1.jpg,sample-1145_SideView_2.jpg
148,100,340,3.88,150,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1146,0.538977967,sample-1146_FrontView.jpg,sample-1146_SideView_1.jpg,sample-1146_SideView_2.jpg
149,100,340,3.88,150,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1147,11.63038682,sample-1147_FrontView.jpg,sample-1147_SideView_1.jpg,sample-1147_SideView_2.jpg
150,100,340,3.88,150,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1148,0.501368394,sample-1148_FrontView.jpg,sample-1148_SideView_1.jpg,sample-1148_SideView_2.jpg
151,100,340,3.88,150,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1149,0.45249484,sample-1149_FrontView.jpg,sample-1149_SideView_1.jpg,sample-1149_SideView_2.jpg
152,100,340,3.88,150,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1150,19.08866353,sample-1150_FrontView.jpg,sample-1150_SideView_1.jpg,sample-1150_SideView_2.jpg
153,100,340,3.88,150,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1151,0.558193494,sample-1151_FrontView.jpg,sample-1151_SideView_1.jpg,sample-1151_SideView_2.jpg
154,100,340,3.88,150,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1152,0.516293242,sample-1152_FrontView.jpg,sample-1152_SideView_1.jpg,sample-1152_SideView_2.jpg
155,100,340,3.88,150,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1153,17.7997995,sample-1153_FrontView.jpg,sample-1153_SideView_1.jpg,sample-1153_SideView_2.jpg
156,100,340,3.88,150,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1154,0.474618513,sample-1154_FrontView.jpg,sample-1154_SideView_1.jpg,sample-1154_SideView_2.jpg
157,100,340,3.88,150,70,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-1155,0.534965635,sample-1155_FrontView.jpg,sample-1155_SideView_1.jpg,sample-1155_SideView_2.jpg
158,100,340,3.88,70,103,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1156,19.80851444,sample-1156_FrontView.jpg,sample-1156_SideView_1.jpg,sample-1156_SideView_2.jpg
159,100,340,3.88,70,103,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1157,0.874039709,sample-1157_FrontView.jpg,sample-1157_SideView_1.jpg,sample-1157_SideView_2.jpg
160,100,340,3.88,70,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1158,1.453401107,sample-1158_FrontView.jpg,sample-1158_SideView_1.jpg,sample-1158_SideView_2.jpg
161,100,340,3.88,70,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1159,19.71987805,sample-1159_FrontView.jpg,sample-1159_SideView_1.jpg,sample-1159_SideView_2.jpg
162,100,340,3.88,70,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1160,0.820887884,sample-1160_FrontView.jpg,sample-1160_SideView_1.jpg,sample-1160_SideView_2.jpg
163,100,340,3.88,70,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1161,1.4485872,sample-1161_FrontView.jpg,sample-1161_SideView_1.jpg,sample-1161_SideView_2.jpg
164,100,340,3.88,70,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-1162,20.12563332,sample-1162_FrontView.jpg,sample-1162_SideView_1.jpg,sample-1162_SideView_2.jpg
165,100,340,3.88,70,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1163,0.751921445,sample-1163_FrontView.jpg,sample-1163_SideView_1.jpg,sample-1163_SideView_2.jpg
166,100,340,3.88,70,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1164,1.393390883,sample-1164_FrontView.jpg,sample-1164_SideView_1.jpg,sample-1164_SideView_2.jpg
167,100,340,3.88,70,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1165,13.02748256,sample-1165_FrontView.jpg,sample-1165_SideView_1.jpg,sample-1165_SideView_2.jpg
168,100,340,3.88,70,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1166,0.852332086,sample-1166_FrontView.jpg,sample-1166_SideView_1.jpg,sample-1166_SideView_2.jpg
169,100,340,3.88,70,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1167,1.392006855,sample-1167_FrontView.jpg,sample-1167_SideView_1.jpg,sample-1167_SideView_2.jpg
170,100,340,3.88,70,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1168,17.60971097,sample-1168_FrontView.jpg,sample-1168_SideView_1.jpg,sample-1168_SideView_2.jpg
171,100,340,3.88,70,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1169,0.683923502,sample-1169_FrontView.jpg,sample-1169_SideView_1.jpg,sample-1169_SideView_2.jpg
172,100,340,3.88,70,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1170,1.28468753,sample-1170_FrontView.jpg,sample-1170_SideView_1.jpg,sample-1170_SideView_2.jpg
173,100,340,3.88,70,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1171,19.23788036,sample-1171_FrontView.jpg,sample-1171_SideView_1.jpg,sample-1171_SideView_2.jpg
174,100,340,3.88,70,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1172,0.786704318,sample-1172_FrontView.jpg,sample-1172_SideView_1.jpg,sample-1172_SideView_2.jpg
175,100,340,3.88,70,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1173,1.300472464,sample-1173_FrontView.jpg,sample-1173_SideView_1.jpg,sample-1173_SideView_2.jpg
176,100,340,3.88,70,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1174,18.20268164,sample-1174_FrontView.jpg,sample-1174_SideView_1.jpg,sample-1174_SideView_2.jpg
177,100,340,3.88,70,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1175,0.96099789,sample-1175_FrontView.jpg,sample-1175_SideView_1.jpg,sample-1175_SideView_2.jpg
178,100,340,3.88,70,103,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1176,1.314340654,sample-1176_FrontView.jpg,sample-1176_SideView_1.jpg,sample-1176_SideView_2.jpg
179,100,340,3.88,70,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1177,16.22395108,sample-1177_FrontView.jpg,sample-1177_SideView_1.jpg,sample-1177_SideView_2.jpg
180,100,340,3.88,70,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1178,0.853714287,sample-1178_FrontView.jpg,sample-1178_SideView_1.jpg,sample-1178_SideView_2.jpg
181,100,340,3.88,70,103,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-1179,1.24787083,sample-1179_FrontView.jpg,sample-1179_SideView_1.jpg,sample-1179_SideView_2.jpg
182,100,180,3.128,150,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-12,0.956915211,sample-12_FrontView.jpg,sample-12_SideView_1.jpg,sample-12_SideView_2.jpg
183,100,340,3.88,70,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1204,13.47093407,sample-1204_FrontView.jpg,sample-1204_SideView_1.jpg,sample-1204_SideView_2.jpg
184,100,340,3.88,70,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1205,0.831426919,sample-1205_FrontView.jpg,sample-1205_SideView_1.jpg,sample-1205_SideView_2.jpg
185,100,340,3.88,70,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1206,1.06693221,sample-1206_FrontView.jpg,sample-1206_SideView_1.jpg,sample-1206_SideView_2.jpg
186,100,340,3.88,70,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1207,12.44405632,sample-1207_FrontView.jpg,sample-1207_SideView_1.jpg,sample-1207_SideView_2.jpg
187,100,340,3.88,70,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1208,0.799312656,sample-1208_FrontView.jpg,sample-1208_SideView_1.jpg,sample-1208_SideView_2.jpg
188,100,340,3.88,70,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1209,1.106090625,sample-1209_FrontView.jpg,sample-1209_SideView_1.jpg,sample-1209_SideView_2.jpg
189,100,340,3.88,70,70,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-1210,19.96187718,sample-1210_FrontView.jpg,sample-1210_SideView_1.jpg,sample-1210_SideView_2.jpg
190,100,340,3.88,70,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1211,0.944041184,sample-1211_FrontView.jpg,sample-1211_SideView_1.jpg,sample-1211_SideView_2.jpg
191,100,340,3.88,70,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1212,1.050348853,sample-1212_FrontView.jpg,sample-1212_SideView_1.jpg,sample-1212_SideView_2.jpg
192,100,340,3.88,70,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1213,22.21527341,sample-1213_FrontView.jpg,sample-1213_SideView_1.jpg,sample-1213_SideView_2.jpg
193,100,340,3.88,70,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1214,0.932880922,sample-1214_FrontView.jpg,sample-1214_SideView_1.jpg,sample-1214_SideView_2.jpg
194,100,340,3.88,70,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1215,1.017792783,sample-1215_FrontView.jpg,sample-1215_SideView_1.jpg,sample-1215_SideView_2.jpg
195,100,340,3.88,70,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1216,17.57669852,sample-1216_FrontView.jpg,sample-1216_SideView_1.jpg,sample-1216_SideView_2.jpg
196,100,340,3.88,70,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1217,0.603070024,sample-1217_FrontView.jpg,sample-1217_SideView_1.jpg,sample-1217_SideView_2.jpg
197,100,340,3.88,70,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1218,0.996179695,sample-1218_FrontView.jpg,sample-1218_SideView_1.jpg,sample-1218_SideView_2.jpg
198,100,340,3.88,70,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1219,14.65375311,sample-1219_FrontView.jpg,sample-1219_SideView_1.jpg,sample-1219_SideView_2.jpg
199,100,340,3.88,70,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1220,0.667409095,sample-1220_FrontView.jpg,sample-1220_SideView_1.jpg,sample-1220_SideView_2.jpg
200,100,340,3.88,70,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1221,1.004102999,sample-1221_FrontView.jpg,sample-1221_SideView_1.jpg,sample-1221_SideView_2.jpg
201,100,340,3.88,70,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1222,15.23066526,sample-1222_FrontView.jpg,sample-1222_SideView_1.jpg,sample-1222_SideView_2.jpg
202,100,340,3.88,70,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1223,0.748391047,sample-1223_FrontView.jpg,sample-1223_SideView_1.jpg,sample-1223_SideView_2.jpg
203,100,340,3.88,70,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1224,0.970438145,sample-1224_FrontView.jpg,sample-1224_SideView_1.jpg,sample-1224_SideView_2.jpg
204,100,340,3.88,70,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1225,21.83195873,sample-1225_FrontView.jpg,sample-1225_SideView_1.jpg,sample-1225_SideView_2.jpg
205,100,340,3.88,70,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1226,0.93411482,sample-1226_FrontView.jpg,sample-1226_SideView_1.jpg,sample-1226_SideView_2.jpg
206,100,340,3.88,70,70,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-1227,0.954074604,sample-1227_FrontView.jpg,sample-1227_SideView_1.jpg,sample-1227_SideView_2.jpg
207,100,340,3.88,90,103,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1228,8.039874553,sample-1228_FrontView.jpg,sample-1228_SideView_1.jpg,sample-1228_SideView_2.jpg
208,100,340,3.88,90,103,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1229,0.706476129,sample-1229_FrontView.jpg,sample-1229_SideView_1.jpg,sample-1229_SideView_2.jpg
209,100,340,3.88,90,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1230,1.218286662,sample-1230_FrontView.jpg,sample-1230_SideView_1.jpg,sample-1230_SideView_2.jpg
210,100,340,3.88,90,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1231,13.72098698,sample-1231_FrontView.jpg,sample-1231_SideView_1.jpg,sample-1231_SideView_2.jpg
211,100,340,3.88,90,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1232,0.772127019,sample-1232_FrontView.jpg,sample-1232_SideView_1.jpg,sample-1232_SideView_2.jpg
212,100,340,3.88,90,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1233,1.236058743,sample-1233_FrontView.jpg,sample-1233_SideView_1.jpg,sample-1233_SideView_2.jpg
213,100,340,3.88,90,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-1234,18.31809261,sample-1234_FrontView.jpg,sample-1234_SideView_1.jpg,sample-1234_SideView_2.jpg
214,100,340,3.88,90,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1235,0.845943036,sample-1235_FrontView.jpg,sample-1235_SideView_1.jpg,sample-1235_SideView_2.jpg
215,100,340,3.88,90,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1236,1.187025757,sample-1236_FrontView.jpg,sample-1236_SideView_1.jpg,sample-1236_SideView_2.jpg
216,100,340,3.88,90,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1237,14.38784505,sample-1237_FrontView.jpg,sample-1237_SideView_1.jpg,sample-1237_SideView_2.jpg
217,100,340,3.88,90,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1238,0.929240779,sample-1238_FrontView.jpg,sample-1238_SideView_1.jpg,sample-1238_SideView_2.jpg
218,100,340,3.88,90,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1239,1.222956402,sample-1239_FrontView.jpg,sample-1239_SideView_1.jpg,sample-1239_SideView_2.jpg
219,100,180,3.128,70,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-124,31.487344,sample-124_FrontView.jpg,sample-124_SideView_1.jpg,sample-124_SideView_2.jpg
220,100,340,3.88,90,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1240,10.18929722,sample-1240_FrontView.jpg,sample-1240_SideView_1.jpg,sample-1240_SideView_2.jpg
221,100,340,3.88,90,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1241,0.612307799,sample-1241_FrontView.jpg,sample-1241_SideView_1.jpg,sample-1241_SideView_2.jpg
222,100,340,3.88,90,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1242,0.801175757,sample-1242_FrontView.jpg,sample-1242_SideView_1.jpg,sample-1242_SideView_2.jpg
223,100,340,3.88,90,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1243,11.00555909,sample-1243_FrontView.jpg,sample-1243_SideView_1.jpg,sample-1243_SideView_2.jpg
224,100,340,3.88,90,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1244,0.639271989,sample-1244_FrontView.jpg,sample-1244_SideView_1.jpg,sample-1244_SideView_2.jpg
225,100,340,3.88,90,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1245,1.068864453,sample-1245_FrontView.jpg,sample-1245_SideView_1.jpg,sample-1245_SideView_2.jpg
226,100,340,3.88,90,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1246,14.49949454,sample-1246_FrontView.jpg,sample-1246_SideView_1.jpg,sample-1246_SideView_2.jpg
227,100,340,3.88,90,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1247,0.75662811,sample-1247_FrontView.jpg,sample-1247_SideView_1.jpg,sample-1247_SideView_2.jpg
228,100,340,3.88,90,103,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1248,0.903581661,sample-1248_FrontView.jpg,sample-1248_SideView_1.jpg,sample-1248_SideView_2.jpg
229,100,340,3.88,90,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1249,2.135160294,sample-1249_FrontView.jpg,sample-1249_SideView_1.jpg,sample-1249_SideView_2.jpg
230,100,180,3.128,70,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-125,0.936435837,sample-125_FrontView.jpg,sample-125_SideView_1.jpg,sample-125_SideView_2.jpg
231,100,340,3.88,90,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1250,0.701911438,sample-1250_FrontView.jpg,sample-1250_SideView_1.jpg,sample-1250_SideView_2.jpg
232,100,340,3.88,90,103,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-1251,1.40226003,sample-1251_FrontView.jpg,sample-1251_SideView_1.jpg,sample-1251_SideView_2.jpg
233,100,340,3.88,90,250,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1252,12.20028475,sample-1252_FrontView.jpg,sample-1252_SideView_1.jpg,sample-1252_SideView_2.jpg
234,100,340,3.88,90,250,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1253,1.809738972,sample-1253_FrontView.jpg,sample-1253_SideView_1.jpg,sample-1253_SideView_2.jpg
235,100,340,3.88,90,250,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1254,10.09982497,sample-1254_FrontView.jpg,sample-1254_SideView_1.jpg,sample-1254_SideView_2.jpg
236,100,340,3.88,90,250,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1255,15.14680741,sample-1255_FrontView.jpg,sample-1255_SideView_1.jpg,sample-1255_SideView_2.jpg
237,100,340,3.88,90,250,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1257,5.532410452,sample-1257_FrontView.jpg,sample-1257_SideView_1.jpg,sample-1257_SideView_2.jpg
238,100,180,3.128,70,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-126,8.425991246,sample-126_FrontView.jpg,sample-126_SideView_1.jpg,sample-126_SideView_2.jpg
239,100,340,3.88,90,250,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1260,6.727395993,sample-1260_FrontView.jpg,sample-1260_SideView_1.jpg,sample-1260_SideView_2.jpg
240,100,340,3.88,90,250,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1261,6.369863635,sample-1261_FrontView.jpg,sample-1261_SideView_1.jpg,sample-1261_SideView_2.jpg
241,100,340,3.88,90,250,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1262,2.502904359,sample-1262_FrontView.jpg,sample-1262_SideView_1.jpg,sample-1262_SideView_2.jpg
242,100,340,3.88,90,250,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1263,16.47138683,sample-1263_FrontView.jpg,sample-1263_SideView_1.jpg,sample-1263_SideView_2.jpg
243,100,340,3.88,90,250,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1264,26.44573582,sample-1264_FrontView.jpg,sample-1264_SideView_1.jpg,sample-1264_SideView_2.jpg
244,100,340,3.88,90,250,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1265,0.829817863,sample-1265_FrontView.jpg,sample-1265_SideView_1.jpg,sample-1265_SideView_2.jpg
245,100,340,3.88,90,250,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1266,1.838393636,sample-1266_FrontView.jpg,sample-1266_SideView_1.jpg,sample-1266_SideView_2.jpg
246,100,340,3.88,90,250,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1267,18.43498506,sample-1267_FrontView.jpg,sample-1267_SideView_1.jpg,sample-1267_SideView_2.jpg
247,100,340,3.88,90,250,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1268,0.945683794,sample-1268_FrontView.jpg,sample-1268_SideView_1.jpg,sample-1268_SideView_2.jpg
248,100,340,3.88,90,250,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1269,2.17528515,sample-1269_FrontView.jpg,sample-1269_SideView_1.jpg,sample-1269_SideView_2.jpg
249,100,180,3.128,70,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-127,34.03595344,sample-127_FrontView.jpg,sample-127_SideView_1.jpg,sample-127_SideView_2.jpg
250,100,340,3.88,90,250,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1270,18.16302895,sample-1270_FrontView.jpg,sample-1270_SideView_1.jpg,sample-1270_SideView_2.jpg
251,100,340,3.88,90,250,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1271,2.915437033,sample-1271_FrontView.jpg,sample-1271_SideView_1.jpg,sample-1271_SideView_2.jpg
252,100,340,3.88,90,250,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1272,8.457988413,sample-1272_FrontView.jpg,sample-1272_SideView_1.jpg,sample-1272_SideView_2.jpg
253,100,340,3.88,90,250,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1273,6.953792852,sample-1273_FrontView.jpg,sample-1273_SideView_1.jpg,sample-1273_SideView_2.jpg
254,100,340,3.88,90,250,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1274,2.256971366,sample-1274_FrontView.jpg,sample-1274_SideView_1.jpg,sample-1274_SideView_2.jpg
255,100,340,3.88,90,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1276,4.83040173,sample-1276_FrontView.jpg,sample-1276_SideView_1.jpg,sample-1276_SideView_2.jpg
256,100,340,3.88,90,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1277,0.782631128,sample-1277_FrontView.jpg,sample-1277_SideView_1.jpg,sample-1277_SideView_2.jpg
257,100,340,3.88,90,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1278,0.863300944,sample-1278_FrontView.jpg,sample-1278_SideView_1.jpg,sample-1278_SideView_2.jpg
258,100,180,3.128,70,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-128,0.893176612,sample-128_FrontView.jpg,sample-128_SideView_1.jpg,sample-128_SideView_2.jpg
259,100,340,3.88,90,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1280,0.859981842,sample-1280_FrontView.jpg,sample-1280_SideView_1.jpg,sample-1280_SideView_2.jpg
260,100,340,3.88,90,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1281,0.855391149,sample-1281_FrontView.jpg,sample-1281_SideView_1.jpg,sample-1281_SideView_2.jpg
261,100,340,3.88,90,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1283,0.796043174,sample-1283_FrontView.jpg,sample-1283_SideView_1.jpg,sample-1283_SideView_2.jpg
262,100,340,3.88,90,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1284,0.869171226,sample-1284_FrontView.jpg,sample-1284_SideView_1.jpg,sample-1284_SideView_2.jpg
263,100,340,3.88,90,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1285,9.541064626,sample-1285_FrontView.jpg,sample-1285_SideView_1.jpg,sample-1285_SideView_2.jpg
264,100,340,3.88,90,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1286,0.731092998,sample-1286_FrontView.jpg,sample-1286_SideView_1.jpg,sample-1286_SideView_2.jpg
265,100,180,3.128,70,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-129,12.02085557,sample-129_FrontView.jpg,sample-129_SideView_1.jpg,sample-129_SideView_2.jpg
